year,date,block,plot,treatment,moose.cage,trap.type,trap.num,genus,species,code,abundance
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,18,Formica,pergandei,forper,2
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,18,Myrmica,punctiventris,myrpun,1
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,19,Aphaenogaster,picea,aphpic,1
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,2,Lasius,americanus,lasame,1
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,3,Camponotus,pennsylvanicus,campen,1
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,6,Aphaenogaster,picea,aphpic,1
2014,7/7/2014,Valley,8,HardwoodControl,Interior,pitfall,9,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,1,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,10,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,11,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,12,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,12,Camponotus,pennsylvanicus,campen,3
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,13,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,14,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,15,Aphaenogaster,picea,aphpic,10
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,16,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,16,Temnothorax,ambiguus,temamb,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,17,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,17,Formica,subsericea,forsub3,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,17,Temnothorax,longispinosus,temlon,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,19,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,19,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,19,Formica,subsericea,forsub3,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,19,Lasius,subglaber,lassub1,5
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,2,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,20,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,20,Formica,subsericea,forsub3,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,20,Myrmica,punctiventris,myrpun,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,21,Myrmica,detritinodis,myrdet,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,22,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,22,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,22,Crematogaster,lineolata,crelin,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,22,Myrmica,detritinodis,myrdet,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,23,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,23,Formica,rubicunda,forrub,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,23,Lasius,americanus,lasame,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,23,Lasius,brevicornis,lasbre,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,24,Aphaenogaster,picea,aphpic,8
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,24,Formica,subsericea,forsub3,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,24,Lasius,subglaber,lassub1,6
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,25,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,25,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,28,Aphaenogaster,picea,aphpic,10
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,28,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,3,Aphaenogaster,fulva,aphful,5
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,4,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,5,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,5,Camponotus,novaeboracensis,camnov,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,6,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,4,Logged,Exterior,pitfall,9,Aphaenogaster,fulva,aphful,4
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,10,Aphaenogaster,fulva,aphful,4
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,10,Myrmecina,americana,myrame1,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,11,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,11,Formica,subsericea,forsub3,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,12,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,13,Aphaenogaster,picea,aphpic,18
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,14,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,14,Lasius,umbratus,lasumb,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,15,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,16,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,17,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,19,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,2,Formica,subaenescens,forsub1,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,20,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,20,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,21,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,21,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,23,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,24,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,24,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,3,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,4,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,5,Formica,subaenescens,forsub1,2
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,6,Aphaenogaster,fulva,aphful,4
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,6,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,7,Formica,subsericea,forsub3,3
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,8,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,9,Aphaenogaster,fulva,aphful,6
2015,6/29/2015,Ridge,4,Logged,Interior,pitfall,9,Formica,subsericea,forsub3,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,1,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,10,Formica,aserva,forase,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,11,Formica,aserva,forase,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,12,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,12,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,13,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,14,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,14,Formica,aserva,forase,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,15,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,16,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,16,Formica,aserva,forase,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,16,Myrmica,detritinodis,myrdet,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,17,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,18,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,19,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,19,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,19,Formica,aserva,forase,6
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,21,Aphaenogaster,picea,aphpic,6
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,21,Camponotus,pennsylvanicus,campen,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,22,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,22,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,24,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,25,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,3,Formica,aserva,forase,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,5,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,5,Formica,aserva,forase,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,6,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,7,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,7,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,8,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,8,Formica,aserva,forase,3
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,9,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Exterior,pitfall,9,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,10,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,10,Formica,subsericea,forsub3,2
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,10,Lasius,umbratus,lasumb,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,11,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,11,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,12,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,13,Aphaenogaster,fulva,aphful,4
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,14,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,14,Formica,aserva,forase,2
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,15,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,15,Formica,aserva,forase,8
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,17,Aphaenogaster,picea,aphpic,6
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,17,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,17,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,17,Temnothorax,longispinosus,temlon,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,18,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,18,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,18,Temnothorax,longispinosus,temlon,6
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,19,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,19,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,19,Formica,aserva,forase,11
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,2,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,2,Temnothorax,longispinosus,temlon,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,20,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,20,Camponotus,nearcticus,camnea,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,20,Formica,aserva,forase,6
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,20,Temnothorax,longispinosus,temlon,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,21,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,22,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,23,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,23,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,24,Formica,aserva,forase,5
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,24,Formica,subsericea,forsub3,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,25,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,3,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,3,Lasius,umbratus,lasumb,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,4,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,4,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,5,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,5,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,6,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,6,Camponotus,pennsylvanicus,campen,2
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,6,Myrmecina,americana,myrame1,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,7,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,8,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,8,Formica,aserva,forase,1
2015,6/29/2015,Ridge,5,Girdled,Interior,pitfall,9,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,1,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,10,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,11,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,11,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,12,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,14,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,15,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,16,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,17,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,21,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,23,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,23,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,24,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,25,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,4,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,5,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,6,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Exterior,pitfall,7,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,1,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,12,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,13,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,14,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,17,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,18,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,2,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,20,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,21,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,22,Aphaenogaster,picea,aphpic,4
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,24,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,4,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,6,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,6,HemlockControl,Interior,pitfall,8,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,1,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,1,Lasius,umbratus,lasumb,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,10,Formica,subsericea,forsub3,2
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,11,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,14,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,18,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,19,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,20,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,21,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,25,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,3,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,4,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,7,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Exterior,pitfall,9,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,1,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,10,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,11,Lasius,umbratus,lasumb,10
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,12,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,12,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,13,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,16,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,16,Lasius,umbratus,lasumb,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,19,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,2,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,20,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,21,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,21,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,24,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,4,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,4,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,5,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,6,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,7,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,8,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Ridge,7,HardwoodControl,Interior,pitfall,9,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,1,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,11,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,12,Camponotus,herculeanus,camher,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,13,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,13,Stenamma,impar,steimp,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,19,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,20,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,21,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,22,Camponotus,herculeanus,camher,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,24,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,5,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,6,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,6,Camponotus,herculeanus,camher,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,7,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,8,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Exterior,pitfall,9,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,1,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,1,Camponotus,pennsylvanicus,campen,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,11,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,12,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,13,Aphaenogaster,fulva,aphful,2
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,14,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,16,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,17,Aphaenogaster,picea,aphpic,3
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,17,Myrmica,punctiventris,myrpun,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,19,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,2,Formica,subsericea,forsub3,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,20,Aphaenogaster,picea,aphpic,5
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,22,Aphaenogaster,fulva,aphful,3
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,23,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,24,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,25,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,1,Girdled,Interior,pitfall,8,Aphaenogaster,fulva,aphful,1
2015,6/29/2015,Valley,2,Logged,Exterior,pitfall,10,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,2,Logged,Exterior,pitfall,11,Aphaenogaster,picea,aphpic,2
2015,6/29/2015,Valley,2,Logged,Exterior,pitfall,11,Formica,subsericea,forsub3,1
2015,6/29/2015,Valley,2,Logged,Exterior,pitfall,12,Aphaenogaster,picea,aphpic,1
2015,6/29/2015,Valley,2,Logged,Exterior,pitfall,13,Aphaenogaster,fulva,aphful,1
