"","year","date","block","plot","treatment","moose.cage","trap.type","trap.num","genus","species","code","abundance"
"2342",2015,"2015-06-29","Ridge",5,"Girdled","Exterior","pitfall","8","Aphaenogaster","picea","aphpic",4
"2343",2015,"2015-06-29","Ridge",5,"Girdled","Exterior","pitfall","8","Formica","aserva","forase",3
"2344",2015,"2015-06-29","Ridge",5,"Girdled","Exterior","pitfall","9","Aphaenogaster","picea","aphpic",1
"2345",2015,"2015-06-29","Ridge",5,"Girdled","Exterior","pitfall","9","Formica","aserva","forase",1
"2346",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","10","Formica","aserva","forase",1
"2347",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","10","Formica","subsericea","forsub3",2
"2348",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","10","Lasius","umbratus","lasumb",1
"2349",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","11","Aphaenogaster","picea","aphpic",5
"2350",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","11","Camponotus","pennsylvanicus","campen",1
"2351",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","12","Aphaenogaster","picea","aphpic",1
"2352",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","13","Aphaenogaster","fulva","aphful",4
"2353",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","14","Aphaenogaster","picea","aphpic",2
"2354",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","14","Formica","aserva","forase",2
"2355",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","15","Aphaenogaster","picea","aphpic",3
"2356",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","15","Formica","aserva","forase",8
"2357",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","17","Aphaenogaster","picea","aphpic",6
"2358",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","17","Camponotus","pennsylvanicus","campen",1
"2359",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","17","Formica","aserva","forase",1
"2360",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","17","Temnothorax","longispinosus","temlon",1
"2361",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","18","Aphaenogaster","picea","aphpic",5
"2362",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","18","Camponotus","pennsylvanicus","campen",1
"2363",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","18","Temnothorax","longispinosus","temlon",6
"2364",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","19","Aphaenogaster","fulva","aphful",3
"2365",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","19","Camponotus","pennsylvanicus","campen",1
"2366",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","19","Formica","aserva","forase",11
"2367",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","2","Aphaenogaster","fulva","aphful",1
"2368",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","2","Temnothorax","longispinosus","temlon",1
"2369",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","20","Aphaenogaster","fulva","aphful",2
"2370",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","20","Camponotus","nearcticus","camnea",1
"2371",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","20","Formica","aserva","forase",6
"2372",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","20","Temnothorax","longispinosus","temlon",1
"2373",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","21","Aphaenogaster","picea","aphpic",4
"2374",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","22","Aphaenogaster","picea","aphpic",1
"2375",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","23","Aphaenogaster","fulva","aphful",3
"2376",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","23","Camponotus","pennsylvanicus","campen",1
"2377",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","24","Formica","aserva","forase",5
"2378",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","24","Formica","subsericea","forsub3",1
"2379",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","25","Formica","aserva","forase",1
"2380",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","3","Aphaenogaster","picea","aphpic",4
"2381",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","3","Lasius","umbratus","lasumb",1
"2382",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","4","Aphaenogaster","picea","aphpic",1
"2383",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","4","Camponotus","pennsylvanicus","campen",1
"2384",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","5","Aphaenogaster","fulva","aphful",1
"2385",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","5","Aphaenogaster","picea","aphpic",1
"2386",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","6","Aphaenogaster","picea","aphpic",2
"2387",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","6","Camponotus","pennsylvanicus","campen",2
"2388",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","6","Myrmecina","americana","myrame1",1
"2389",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","7","Aphaenogaster","fulva","aphful",1
"2390",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","8","Aphaenogaster","picea","aphpic",1
"2391",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","8","Formica","aserva","forase",1
"2392",2015,"2015-06-29","Ridge",5,"Girdled","Interior","pitfall","9","Aphaenogaster","picea","aphpic",5
"2393",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","1","Aphaenogaster","picea","aphpic",1
"2394",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","10","Aphaenogaster","fulva","aphful",1
"2395",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","10","Aphaenogaster","picea","aphpic",2
"2396",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","11","Aphaenogaster","fulva","aphful",1
"2397",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","11","Aphaenogaster","picea","aphpic",1
"2398",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","12","Aphaenogaster","picea","aphpic",1
"2399",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","14","Aphaenogaster","picea","aphpic",1
"2400",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","15","Aphaenogaster","picea","aphpic",1
"2401",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","16","Aphaenogaster","picea","aphpic",1
"2402",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","17","Aphaenogaster","picea","aphpic",1
"2403",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","21","Aphaenogaster","picea","aphpic",1
"2404",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","23","Aphaenogaster","fulva","aphful",2
"2405",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","23","Aphaenogaster","picea","aphpic",1
"2406",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","24","Aphaenogaster","picea","aphpic",1
"2407",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","25","Aphaenogaster","fulva","aphful",1
"2408",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","4","Aphaenogaster","fulva","aphful",1
"2409",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","5","Aphaenogaster","picea","aphpic",3
"2410",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","6","Aphaenogaster","picea","aphpic",1
"2411",2015,"2015-06-29","Ridge",6,"HemlockControl","Exterior","pitfall","7","Aphaenogaster","picea","aphpic",1
"2412",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","1","Aphaenogaster","fulva","aphful",1
"2413",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","12","Aphaenogaster","picea","aphpic",1
"2414",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","13","Aphaenogaster","picea","aphpic",2
"2415",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","14","Aphaenogaster","picea","aphpic",1
"2416",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","17","Aphaenogaster","picea","aphpic",1
"2417",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","18","Aphaenogaster","picea","aphpic",2
"2418",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","2","Aphaenogaster","fulva","aphful",1
"2419",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","20","Aphaenogaster","fulva","aphful",1
"2420",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","21","Aphaenogaster","picea","aphpic",2
"2421",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","22","Aphaenogaster","picea","aphpic",4
"2422",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","24","Aphaenogaster","picea","aphpic",1
"2423",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","4","Aphaenogaster","picea","aphpic",2
"2424",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","6","Aphaenogaster","picea","aphpic",1
"2425",2015,"2015-06-29","Ridge",6,"HemlockControl","Interior","pitfall","8","Aphaenogaster","picea","aphpic",1
"2426",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","1","Camponotus","pennsylvanicus","campen",1
"2427",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","1","Lasius","umbratus","lasumb",1
"2428",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","10","Aphaenogaster","picea","aphpic",2
"2429",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","10","Formica","subsericea","forsub3",2
"2430",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","11","Camponotus","pennsylvanicus","campen",1
"2431",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","14","Aphaenogaster","fulva","aphful",1
"2432",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","18","Aphaenogaster","fulva","aphful",1
"2433",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","19","Aphaenogaster","picea","aphpic",2
"2434",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","20","Aphaenogaster","picea","aphpic",2
"2435",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","21","Camponotus","pennsylvanicus","campen",1
"2436",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","25","Camponotus","pennsylvanicus","campen",1
"2437",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","3","Aphaenogaster","picea","aphpic",5
"2438",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","4","Aphaenogaster","picea","aphpic",1
"2439",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","7","Aphaenogaster","picea","aphpic",2
"2440",2015,"2015-06-29","Ridge",7,"HardwoodControl","Exterior","pitfall","9","Aphaenogaster","picea","aphpic",1
"2441",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","1","Aphaenogaster","picea","aphpic",1
"2442",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","10","Aphaenogaster","picea","aphpic",2
"2443",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","11","Lasius","umbratus","lasumb",10
"2444",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","12","Aphaenogaster","picea","aphpic",1
"2445",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","12","Camponotus","pennsylvanicus","campen",1
"2446",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","13","Aphaenogaster","picea","aphpic",1
"2447",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","16","Aphaenogaster","picea","aphpic",3
"2448",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","16","Lasius","umbratus","lasumb",2
"2449",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","19","Camponotus","pennsylvanicus","campen",1
"2450",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","2","Aphaenogaster","picea","aphpic",1
"2451",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","20","Aphaenogaster","picea","aphpic",2
"2452",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","21","Aphaenogaster","picea","aphpic",2
"2453",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","21","Camponotus","pennsylvanicus","campen",1
"2454",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","24","Aphaenogaster","picea","aphpic",1
"2455",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","4","Aphaenogaster","picea","aphpic",2
"2456",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","4","Camponotus","pennsylvanicus","campen",1
"2457",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","5","Aphaenogaster","picea","aphpic",2
"2458",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","6","Aphaenogaster","picea","aphpic",1
"2459",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","7","Aphaenogaster","picea","aphpic",2
"2460",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","8","Aphaenogaster","fulva","aphful",1
"2461",2015,"2015-06-29","Ridge",7,"HardwoodControl","Interior","pitfall","9","Aphaenogaster","fulva","aphful",1
"2462",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","1","Aphaenogaster","fulva","aphful",1
"2463",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","11","Aphaenogaster","picea","aphpic",1
"2464",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","12","Camponotus","herculeanus","camher",1
"2465",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","13","Aphaenogaster","picea","aphpic",2
"2466",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","13","Stenamma","impar","steimp",1
"2467",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","19","Aphaenogaster","fulva","aphful",1
"2468",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","20","Aphaenogaster","picea","aphpic",1
"2469",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","21","Aphaenogaster","fulva","aphful",1
"2470",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","22","Camponotus","herculeanus","camher",1
"2471",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","24","Aphaenogaster","fulva","aphful",1
"2472",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","5","Aphaenogaster","fulva","aphful",1
"2473",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","6","Aphaenogaster","fulva","aphful",1
"2474",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","6","Camponotus","herculeanus","camher",1
"2475",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","7","Camponotus","pennsylvanicus","campen",1
"2476",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","8","Aphaenogaster","fulva","aphful",1
"2477",2015,"2015-06-29","Valley",1,"Girdled","Exterior","pitfall","9","Aphaenogaster","fulva","aphful",1
"2478",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","1","Aphaenogaster","fulva","aphful",1
"2479",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","1","Camponotus","pennsylvanicus","campen",1
"2480",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","11","Aphaenogaster","fulva","aphful",3
"2481",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","12","Aphaenogaster","fulva","aphful",1
"2482",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","13","Aphaenogaster","fulva","aphful",2
"2483",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","14","Aphaenogaster","fulva","aphful",1
"2484",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","16","Aphaenogaster","picea","aphpic",1
"2485",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","17","Aphaenogaster","picea","aphpic",3
"2486",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","17","Myrmica","punctiventris","myrpun",1
"2487",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","19","Aphaenogaster","picea","aphpic",1
"2488",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","2","Formica","subsericea","forsub3",1
"2489",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","20","Aphaenogaster","picea","aphpic",5
"2490",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","22","Aphaenogaster","fulva","aphful",3
"2491",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","23","Aphaenogaster","picea","aphpic",1
"2492",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","24","Aphaenogaster","fulva","aphful",1
"2493",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","25","Aphaenogaster","picea","aphpic",1
"2494",2015,"2015-06-29","Valley",1,"Girdled","Interior","pitfall","8","Aphaenogaster","fulva","aphful",1
"2495",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","10","Aphaenogaster","picea","aphpic",1
"2496",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","11","Aphaenogaster","picea","aphpic",2
"2497",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","11","Formica","subsericea","forsub3",1
"2498",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","12","Aphaenogaster","picea","aphpic",1
"2499",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","13","Aphaenogaster","fulva","aphful",1
"2500",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","13","Camponotus","nearcticus","camnea",1
"2501",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","15","Aphaenogaster","picea","aphpic",1
"2502",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","16","Formica","subintegra","forsub2",1
"2503",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","16","Formica","subsericea","forsub3",1
"2504",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","17","Aphaenogaster","picea","aphpic",1
"2505",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","2","Aphaenogaster","picea","aphpic",2
"2506",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","2","Camponotus","pennsylvanicus","campen",1
"2507",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","20","Aphaenogaster","picea","aphpic",1
"2508",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","22","Formica","subsericea","forsub3",1
"2509",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","23","Aphaenogaster","fulva","aphful",3
"2510",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","3","Aphaenogaster","picea","aphpic",1
"2511",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","3","Lasius","americanus","lasame",1
"2512",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","4","Aphaenogaster","picea","aphpic",1
"2513",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","4","Lasius","umbratus","lasumb",3
"2514",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","6","Aphaenogaster","picea","aphpic",1
"2515",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","7","Aphaenogaster","picea","aphpic",3
"2516",2015,"2015-06-29","Valley",2,"Logged","Exterior","pitfall","7","Myrmica","punctiventris","myrpun",2
"2517",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","1","Camponotus","pennsylvanicus","campen",1
"2518",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","1","Formica","aserva","forase",10
"2519",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","1","Myrmica","AF-scu","myrscu",1
"2520",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","10","Aphaenogaster","fulva","aphful",4
"2521",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","10","Camponotus","pennsylvanicus","campen",1
"2522",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","10","Lasius","americanus","lasame",1
"2523",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","11","Aphaenogaster","fulva","aphful",2
"2524",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","11","Camponotus","nearcticus","camnea",1
"2525",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","11","Camponotus","pennsylvanicus","campen",2
"2526",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","11","Formica","aserva","forase",3
"2527",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","12","Aphaenogaster","fulva","aphful",2
"2528",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","12","Camponotus","pennsylvanicus","campen",3
"2529",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","12","Formica","subsericea","forsub3",1
"2530",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","12","Lasius","umbratus","lasumb",1
"2531",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","13","Lasius","umbratus","lasumb",1
"2532",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","14","Aphaenogaster","picea","aphpic",1
"2533",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","14","Camponotus","pennsylvanicus","campen",1
"2534",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","14","Lasius","americanus","lasame",2
"2535",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","14","Lasius","umbratus","lasumb",1
"2536",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","14","Myrmica","punctiventris","myrpun",2
"2537",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","16","Aphaenogaster","fulva","aphful",1
"2538",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","16","Formica","subsericea","forsub3",1
"2539",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","16","Myrmica","punctiventris","myrpun",2
"2540",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","17","Aphaenogaster","fulva","aphful",2
"2541",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","18","Aphaenogaster","fulva","aphful",4
"2542",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","18","Aphaenogaster","picea","aphpic",1
"2543",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","18","Myrmica","punctiventris","myrpun",1
"2544",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","19","Aphaenogaster","picea","aphpic",3
"2545",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","19","Camponotus","pennsylvanicus","campen",2
"2546",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","19","Myrmica","punctiventris","myrpun",1
"2547",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","2","Aphaenogaster","picea","aphpic",1
"2548",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","2","Formica","neogagates","forneo1",6
"2549",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","2","Formica","pallidefulva","forpal",1
"2550",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","2","Myrmica","detritinodis","myrdet",2
"2551",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","20","Aphaenogaster","fulva","aphful",1
"2552",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","20","Camponotus","pennsylvanicus","campen",1
"2553",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","20","Myrmica","punctiventris","myrpun",1
"2554",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","22","Aphaenogaster","picea","aphpic",2
"2555",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","22","Camponotus","pennsylvanicus","campen",1
"2556",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","23","Aphaenogaster","fulva","aphful",1
"2557",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","23","Aphaenogaster","picea","aphpic",1
"2558",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","25","Camponotus","pennsylvanicus","campen",4
"2559",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","25","Lasius","umbratus","lasumb",1
"2560",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","25","Myrmica","detritinodis","myrdet",1
"2561",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","3","Formica","aserva","forase",2
"2562",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","3","Myrmica","AF-scu","myrscu",1
"2563",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","3","Myrmica","punctiventris","myrpun",1
"2564",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","4","Aphaenogaster","fulva","aphful",1
"2565",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","4","Camponotus","novaeboracensis","camnov",1
"2566",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","4","Formica","aserva","forase",2
"2567",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","4","Formica","neogagates","forneo1",1
"2568",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","4","Lasius","umbratus","lasumb",3
"2569",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","4","Myrmica","AF-scu","myrscu",1
"2570",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","5","Camponotus","pennsylvanicus","campen",1
"2571",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","5","Lasius","umbratus","lasumb",1
"2572",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","6","Aphaenogaster","fulva","aphful",5
"2573",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","6","Formica","subaenescens","forsub1",2
"2574",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","7","Formica","subsericea","forsub3",5
"2575",2015,"2015-06-29","Valley",2,"Logged","Interior","pitfall","9","Myrmica","punctiventris","myrpun",1
"2576",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","12","Aphaenogaster","picea","aphpic",1
"2577",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","14","Aphaenogaster","picea","aphpic",1
"2578",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","15","Aphaenogaster","picea","aphpic",1
"2579",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","16","Aphaenogaster","picea","aphpic",2
"2580",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","19","Aphaenogaster","picea","aphpic",2
"2581",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","2","Aphaenogaster","picea","aphpic",2
"2582",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","22","Aphaenogaster","picea","aphpic",1
"2583",2015,"2015-06-29","Valley",3,"HemlockControl","Exterior","pitfall","24","Aphaenogaster","picea","aphpic",1
