"","plot","subplot","trt","block","year","species","cover"
"4633",8,10,"hardwood","valley",2019,"ztot.cover",42.5
"4634",1,1,"girdled","valley",2020,"maican",0.5
"4635",1,1,"girdled","valley",2020,"mitrep",0.5
"4636",1,1,"girdled","valley",2020,"rubhis",0.5
"4637",1,1,"girdled","valley",2020,"ztot.cover",1.5
"4638",1,2,"girdled","valley",2020,"mitrep",0.5
"4639",1,2,"girdled","valley",2020,"vaccor",0.5
"4640",1,2,"girdled","valley",2020,"ztot.cover",1
"4641",1,3,"girdled","valley",2020,"ilever",0.5
"4642",1,3,"girdled","valley",2020,"rubhis",0.5
"4643",1,3,"girdled","valley",2020,"ztot.cover",1
"4644",1,4,"girdled","valley",2020,"mitrep",0.5
"4645",1,4,"girdled","valley",2020,"ztot.cover",0.5
"4646",1,5,"girdled","valley",2020,"ztot.cover",0
"4647",1,6,"girdled","valley",2020,"ilever",0.5
"4648",1,6,"girdled","valley",2020,"loncan",10
"4649",1,6,"girdled","valley",2020,"lysbor",2
"4650",1,6,"girdled","valley",2020,"mitrep",10
"4651",1,6,"girdled","valley",2020,"osmcin",10
"4652",1,6,"girdled","valley",2020,"ztot.cover",32.5
"4653",1,7,"girdled","valley",2020,"mitrep",20
"4654",1,7,"girdled","valley",2020,"osmcin",5
"4655",1,7,"girdled","valley",2020,"ztot.cover",25
"4656",1,8,"girdled","valley",2020,"ztot.cover",0
"4657",1,9,"girdled","valley",2020,"gootes",0.5
"4658",1,9,"girdled","valley",2020,"mitrep",1
"4659",1,9,"girdled","valley",2020,"ztot.cover",1.5
"4660",1,10,"girdled","valley",2020,"aranud",0.5
"4661",1,10,"girdled","valley",2020,"ztot.cover",0.5
"4662",2,1,"logged","valley",2020,"monuni",1
"4663",2,1,"logged","valley",2020,"uvuses",1
"4664",2,1,"logged","valley",2020,"ztot.cover",2
"4665",2,2,"logged","valley",2020,"rubhis",0.5
"4666",2,2,"logged","valley",2020,"vacang",0.5
"4667",2,2,"logged","valley",2020,"ztot.cover",1
"4668",2,3,"logged","valley",2020,"carpen",0.5
"4669",2,3,"logged","valley",2020,"gootes",0.5
"4670",2,3,"logged","valley",2020,"ztot.cover",1
"4671",2,4,"logged","valley",2020,"ruball",0.5
"4672",2,4,"logged","valley",2020,"rubhis",8
"4673",2,4,"logged","valley",2020,"ztot.cover",8.5
"4674",2,5,"logged","valley",2020,"denpun",6
"4675",2,5,"logged","valley",2020,"ztot.cover",6
"4676",2,6,"logged","valley",2020,"denpun",25
"4677",2,6,"logged","valley",2020,"drysp",3
"4678",2,6,"logged","valley",2020,"gootes",0.5
"4679",2,6,"logged","valley",2020,"lysbor",1
"4680",2,6,"logged","valley",2020,"ztot.cover",29.5
"4681",2,7,"logged","valley",2020,"denpun",1
"4682",2,7,"logged","valley",2020,"drysp",0.5
"4683",2,7,"logged","valley",2020,"ztot.cover",1.5
"4684",2,8,"logged","valley",2020,"drysp",3
"4685",2,8,"logged","valley",2020,"ztot.cover",3
"4686",2,9,"logged","valley",2020,"carpen",1
"4687",2,9,"logged","valley",2020,"ztot.cover",1
"4688",2,10,"logged","valley",2020,"ztot.cover",0
"4689",3,1,"hemlock","valley",2020,"ztot.cover",0
"4690",3,2,"hemlock","valley",2020,"carsp",0.5
"4691",3,2,"hemlock","valley",2020,"drysp",0.5
"4692",3,2,"hemlock","valley",2020,"mitrep",8
"4693",3,2,"hemlock","valley",2020,"polacr",5
"4694",3,2,"hemlock","valley",2020,"ztot.cover",14
"4695",3,3,"hemlock","valley",2020,"ztot.cover",0
"4696",3,4,"hemlock","valley",2020,"drysp",0.5
"4697",3,4,"hemlock","valley",2020,"mitrep",0.5
"4698",3,4,"hemlock","valley",2020,"ztot.cover",1
"4699",3,5,"hemlock","valley",2020,"ztot.cover",0
"4700",3,6,"hemlock","valley",2020,"mitrep",30
"4701",3,6,"hemlock","valley",2020,"ztot.cover",30
"4702",3,7,"hemlock","valley",2020,"ztot.cover",0
"4703",3,8,"hemlock","valley",2020,"ztot.cover",0
"4704",3,9,"hemlock","valley",2020,"mitrep",0.5
"4705",3,9,"hemlock","valley",2020,"ztot.cover",0.5
"4706",3,10,"hemlock","valley",2020,"ztot.cover",0
"4707",4,1,"logged","ridge",2020,"ztot.cover",0
"4708",4,2,"logged","ridge",2020,"ztot.cover",0
"4709",4,3,"logged","ridge",2020,"drysp",1
"4710",4,3,"logged","ridge",2020,"rubhis",1
"4711",4,3,"logged","ridge",2020,"ztot.cover",2
"4712",4,4,"logged","ridge",2020,"carpen",0.5
"4713",4,4,"logged","ridge",2020,"lysbor",1
"4714",4,4,"logged","ridge",2020,"lysqua",0.5
"4715",4,4,"logged","ridge",2020,"rubhis",2
"4716",4,4,"logged","ridge",2020,"vaccor",0.5
"4717",4,4,"logged","ridge",2020,"ztot.cover",4.5
"4718",4,5,"logged","ridge",2020,"denpun",0.5
"4719",4,5,"logged","ridge",2020,"lysbor",1
"4720",4,5,"logged","ridge",2020,"ruball",0.5
"4721",4,5,"logged","ridge",2020,"ztot.cover",2
"4722",4,6,"logged","ridge",2020,"denpun",0.5
"4723",4,6,"logged","ridge",2020,"drysp",6
"4724",4,6,"logged","ridge",2020,"ztot.cover",6.5
"4725",4,7,"logged","ridge",2020,"carpen",1
"4726",4,7,"logged","ridge",2020,"ztot.cover",1
"4727",4,8,"logged","ridge",2020,"ztot.cover",0
"4728",4,9,"logged","ridge",2020,"cypacu",1
"4729",4,9,"logged","ridge",2020,"gootes",0.5
"4730",4,9,"logged","ridge",2020,"maican",0.5
"4731",4,9,"logged","ridge",2020,"ztot.cover",2
"4732",4,10,"logged","ridge",2020,"ztot.cover",0
"4733",5,1,"girdled","ridge",2020,"denpun",4
"4734",5,1,"girdled","ridge",2020,"ruball",1
"4735",5,1,"girdled","ridge",2020,"rubhis",0.5
"4736",5,1,"girdled","ridge",2020,"ztot.cover",5.5
"4737",5,2,"girdled","ridge",2020,"mitrep",0.5
"4738",5,2,"girdled","ridge",2020,"ztot.cover",0.5
"4739",5,3,"girdled","ridge",2020,"vaccor",1
"4740",5,3,"girdled","ridge",2020,"ztot.cover",1
"4741",5,4,"girdled","ridge",2020,"maican",0.5
"4742",5,4,"girdled","ridge",2020,"mitrep",1
"4743",5,4,"girdled","ridge",2020,"ruball",1
"4744",5,4,"girdled","ridge",2020,"rubhis",0.5
"4745",5,4,"girdled","ridge",2020,"ztot.cover",3
"4746",5,5,"girdled","ridge",2020,"denpun",3
"4747",5,5,"girdled","ridge",2020,"mitrep",1
"4748",5,5,"girdled","ridge",2020,"rubhis",2
"4749",5,5,"girdled","ridge",2020,"ztot.cover",6
"4750",5,6,"girdled","ridge",2020,"denpun",10
"4751",5,6,"girdled","ridge",2020,"drysp",10
"4752",5,6,"girdled","ridge",2020,"ilever",0.5
"4753",5,6,"girdled","ridge",2020,"lysbor",1
"4754",5,6,"girdled","ridge",2020,"mitrep",6
"4755",5,6,"girdled","ridge",2020,"ztot.cover",27.5
"4756",5,7,"girdled","ridge",2020,"aranud",1
"4757",5,7,"girdled","ridge",2020,"denpun",8
"4758",5,7,"girdled","ridge",2020,"drysp",4
"4759",5,7,"girdled","ridge",2020,"mitrep",1
"4760",5,7,"girdled","ridge",2020,"vibace",1
"4761",5,7,"girdled","ridge",2020,"ztot.cover",15
"4762",5,8,"girdled","ridge",2020,"mitrep",1
"4763",5,8,"girdled","ridge",2020,"ztot.cover",1
"4764",5,9,"girdled","ridge",2020,"mitrep",2
"4765",5,9,"girdled","ridge",2020,"ztot.cover",2
"4766",5,10,"girdled","ridge",2020,"ztot.cover",0
"4767",6,1,"hemlock","ridge",2020,"denobs",0.5
"4768",6,1,"hemlock","ridge",2020,"lysbor",3
"4769",6,1,"hemlock","ridge",2020,"ztot.cover",3.5
"4770",6,2,"hemlock","ridge",2020,"lysbor",3
"4771",6,2,"hemlock","ridge",2020,"mitrep",70
"4772",6,2,"hemlock","ridge",2020,"ztot.cover",73
"4773",6,3,"hemlock","ridge",2020,"drysp",2
"4774",6,3,"hemlock","ridge",2020,"lysbor",2
"4775",6,3,"hemlock","ridge",2020,"ztot.cover",4
"4776",6,4,"hemlock","ridge",2020,"gootes",0.5
"4777",6,4,"hemlock","ridge",2020,"ztot.cover",0.5
"4778",6,5,"hemlock","ridge",2020,"gootes",0.5
"4779",6,5,"hemlock","ridge",2020,"ztot.cover",0.5
"4780",6,6,"hemlock","ridge",2020,"ztot.cover",0
"4781",6,7,"hemlock","ridge",2020,"drysp",4
"4782",6,7,"hemlock","ridge",2020,"hupluc",0.5
"4783",6,7,"hemlock","ridge",2020,"ztot.cover",4.5
"4784",6,8,"hemlock","ridge",2020,"lysbor",1
"4785",6,8,"hemlock","ridge",2020,"ztot.cover",1
"4786",6,9,"hemlock","ridge",2020,"lysbor",1
"4787",6,9,"hemlock","ridge",2020,"mitrep",70
"4788",6,9,"hemlock","ridge",2020,"parnov",12
"4789",6,9,"hemlock","ridge",2020,"ztot.cover",83
"4790",6,10,"hemlock","ridge",2020,"mitrep",3
"4791",6,10,"hemlock","ridge",2020,"ztot.cover",3
"4792",7,1,"hardwood","ridge",2020,"aranud",5
"4793",7,1,"hardwood","ridge",2020,"denobs",1
"4794",7,1,"hardwood","ridge",2020,"denpun",8
"4795",7,1,"hardwood","ridge",2020,"lysbor",2
"4796",7,1,"hardwood","ridge",2020,"maican",3
"4797",7,1,"hardwood","ridge",2020,"mitrep",12
"4798",7,1,"hardwood","ridge",2020,"rubhis",1
"4799",7,1,"hardwood","ridge",2020,"uvuses",0.5
"4800",7,1,"hardwood","ridge",2020,"ztot.cover",32.5
"4801",7,2,"hardwood","ridge",2020,"aranud",4
"4802",7,2,"hardwood","ridge",2020,"denobs",0.5
"4803",7,2,"hardwood","ridge",2020,"denpun",15
"4804",7,2,"hardwood","ridge",2020,"lysbor",4
"4805",7,2,"hardwood","ridge",2020,"maican",4
"4806",7,2,"hardwood","ridge",2020,"mitrep",15
"4807",7,2,"hardwood","ridge",2020,"ztot.cover",42.5
"4808",7,3,"hardwood","ridge",2020,"aranud",10
"4809",7,3,"hardwood","ridge",2020,"carpen",1
"4810",7,3,"hardwood","ridge",2020,"denpun",10
"4811",7,3,"hardwood","ridge",2020,"lysbor",1
"4812",7,3,"hardwood","ridge",2020,"maican",10
"4813",7,3,"hardwood","ridge",2020,"mitrep",12
"4814",7,3,"hardwood","ridge",2020,"ztot.cover",44
"4815",7,4,"hardwood","ridge",2020,"aranud",15
"4816",7,4,"hardwood","ridge",2020,"carpen",2
"4817",7,4,"hardwood","ridge",2020,"denpun",6
"4818",7,4,"hardwood","ridge",2020,"lysbor",1
"4819",7,4,"hardwood","ridge",2020,"maican",8
"4820",7,4,"hardwood","ridge",2020,"mitrep",8
"4821",7,4,"hardwood","ridge",2020,"ztot.cover",40
"4822",7,5,"hardwood","ridge",2020,"aranud",20
"4823",7,5,"hardwood","ridge",2020,"denpun",2
"4824",7,5,"hardwood","ridge",2020,"lysbor",2
"4825",7,5,"hardwood","ridge",2020,"maican",4
"4826",7,5,"hardwood","ridge",2020,"ztot.cover",28
"4827",7,6,"hardwood","ridge",2020,"denobs",1
"4828",7,6,"hardwood","ridge",2020,"gootes",0.5
"4829",7,6,"hardwood","ridge",2020,"hupluc",12
"4830",7,6,"hardwood","ridge",2020,"maican",2
"4831",7,6,"hardwood","ridge",2020,"mitrep",2
"4832",7,6,"hardwood","ridge",2020,"ztot.cover",17.5
"4833",7,7,"hardwood","ridge",2020,"aranud",4
"4834",7,7,"hardwood","ridge",2020,"carpen",2
"4835",7,7,"hardwood","ridge",2020,"denobs",1
"4836",7,7,"hardwood","ridge",2020,"lysbor",1
"4837",7,7,"hardwood","ridge",2020,"maican",5
"4838",7,7,"hardwood","ridge",2020,"mitrep",2
"4839",7,7,"hardwood","ridge",2020,"ztot.cover",15
"4840",7,8,"hardwood","ridge",2020,"aranud",10
"4841",7,8,"hardwood","ridge",2020,"denpun",15
"4842",7,8,"hardwood","ridge",2020,"lysbor",3
"4843",7,8,"hardwood","ridge",2020,"maican",5
"4844",7,8,"hardwood","ridge",2020,"medvir",3
"4845",7,8,"hardwood","ridge",2020,"mitrep",15
"4846",7,8,"hardwood","ridge",2020,"ztot.cover",51
"4847",7,9,"hardwood","ridge",2020,"aranud",3
"4848",7,9,"hardwood","ridge",2020,"carpen",1
"4849",7,9,"hardwood","ridge",2020,"denobs",1
"4850",7,9,"hardwood","ridge",2020,"lysbor",1
"4851",7,9,"hardwood","ridge",2020,"maican",3
"4852",7,9,"hardwood","ridge",2020,"mitrep",15
"4853",7,9,"hardwood","ridge",2020,"uvuses",2
"4854",7,9,"hardwood","ridge",2020,"vaccor",8
"4855",7,9,"hardwood","ridge",2020,"ztot.cover",34
"4856",7,10,"hardwood","ridge",2020,"lysbor",2
"4857",7,10,"hardwood","ridge",2020,"maican",3
"4858",7,10,"hardwood","ridge",2020,"uvuses",1
"4859",7,10,"hardwood","ridge",2020,"ztot.cover",6
"4860",8,1,"hardwood","valley",2020,"denobs",0.5
"4861",8,1,"hardwood","valley",2020,"lysbor",1
"4862",8,1,"hardwood","valley",2020,"maican",2
"4863",8,1,"hardwood","valley",2020,"mitrep",2
"4864",8,1,"hardwood","valley",2020,"oclacu",30
"4865",8,1,"hardwood","valley",2020,"ztot.cover",35.5
"4866",8,2,"hardwood","valley",2020,"carpen",2
"4867",8,2,"hardwood","valley",2020,"denobs",2
"4868",8,2,"hardwood","valley",2020,"lysbor",1
"4869",8,2,"hardwood","valley",2020,"maican",6
"4870",8,2,"hardwood","valley",2020,"ztot.cover",11
"4871",8,3,"hardwood","valley",2020,"corcor",1
"4872",8,3,"hardwood","valley",2020,"denpun",70
"4873",8,3,"hardwood","valley",2020,"lysbor",0.5
"4874",8,3,"hardwood","valley",2020,"maican",2
"4875",8,3,"hardwood","valley",2020,"mitrep",2
"4876",8,3,"hardwood","valley",2020,"vaccor",6
"4877",8,3,"hardwood","valley",2020,"ztot.cover",81.5
"4878",8,4,"hardwood","valley",2020,"hamvir",0.5
"4879",8,4,"hardwood","valley",2020,"lysbor",2
"4880",8,4,"hardwood","valley",2020,"mitrep",4
"4881",8,4,"hardwood","valley",2020,"ztot.cover",6.5
"4882",8,5,"hardwood","valley",2020,"anequi",0.5
"4883",8,5,"hardwood","valley",2020,"carpen",1
"4884",8,5,"hardwood","valley",2020,"denobs",1
"4885",8,5,"hardwood","valley",2020,"denpun",6
"4886",8,5,"hardwood","valley",2020,"lysbor",1
"4887",8,5,"hardwood","valley",2020,"maican",4
"4888",8,5,"hardwood","valley",2020,"mitrep",20
"4889",8,5,"hardwood","valley",2020,"ztot.cover",33.5
"4890",8,6,"hardwood","valley",2020,"aranud",5
"4891",8,6,"hardwood","valley",2020,"carpen",2
"4892",8,6,"hardwood","valley",2020,"lysbor",0.5
"4893",8,6,"hardwood","valley",2020,"maican",8
"4894",8,6,"hardwood","valley",2020,"medvir",0.5
"4895",8,6,"hardwood","valley",2020,"mitrep",40
"4896",8,6,"hardwood","valley",2020,"ztot.cover",56
"4897",8,7,"hardwood","valley",2020,"aranud",3
"4898",8,7,"hardwood","valley",2020,"maican",2
"4899",8,7,"hardwood","valley",2020,"mitrep",5
"4900",8,7,"hardwood","valley",2020,"ztot.cover",10
"4901",8,8,"hardwood","valley",2020,"aranud",5
"4902",8,8,"hardwood","valley",2020,"carpen",0.5
"4903",8,8,"hardwood","valley",2020,"denpun",40
"4904",8,8,"hardwood","valley",2020,"lysbor",2
"4905",8,8,"hardwood","valley",2020,"maican",3
"4906",8,8,"hardwood","valley",2020,"mitrep",3
"4907",8,8,"hardwood","valley",2020,"vacang",1
"4908",8,8,"hardwood","valley",2020,"ztot.cover",54.5
"4909",8,9,"hardwood","valley",2020,"aranud",5
"4910",8,9,"hardwood","valley",2020,"carpen",2
"4911",8,9,"hardwood","valley",2020,"denobs",1
"4912",8,9,"hardwood","valley",2020,"lysbor",0.5
"4913",8,9,"hardwood","valley",2020,"maican",8
"4914",8,9,"hardwood","valley",2020,"mitrep",15
"4915",8,9,"hardwood","valley",2020,"vacang",2
"4916",8,9,"hardwood","valley",2020,"ztot.cover",33.5
"4917",8,10,"hardwood","valley",2020,"aranud",1
"4918",8,10,"hardwood","valley",2020,"denobs",3
"4919",8,10,"hardwood","valley",2020,"lysbor",0.5
"4920",8,10,"hardwood","valley",2020,"maican",3
"4921",8,10,"hardwood","valley",2020,"mitrep",30
"4922",8,10,"hardwood","valley",2020,"vibnud",6
"4923",8,10,"hardwood","valley",2020,"ztot.cover",43.5
"4924",1,1,"girdled","valley",2021,"maican",0.5
"4925",1,1,"girdled","valley",2021,"mitrep",0.5
"4926",1,1,"girdled","valley",2021,"rubhis",0.5
"4927",1,1,"girdled","valley",2021,"vaccor",0.5
"4928",1,1,"girdled","valley",2021,"ztot.cover",2
"4929",1,2,"girdled","valley",2021,"drysp",0.5
"4930",1,2,"girdled","valley",2021,"mitrep",0.5
"4931",1,2,"girdled","valley",2021,"ztot.cover",1
"4932",1,3,"girdled","valley",2021,"rubhis",0.5
"4933",1,3,"girdled","valley",2021,"ztot.cover",0.5
"4934",1,4,"girdled","valley",2021,"mitrep",0.5
"4935",1,4,"girdled","valley",2021,"ztot.cover",0.5
"4936",1,5,"girdled","valley",2021,"mitrep",0.5
"4937",1,5,"girdled","valley",2021,"ztot.cover",0.5
"4938",1,6,"girdled","valley",2021,"ilever",1
"4939",1,6,"girdled","valley",2021,"loncan",8
"4940",1,6,"girdled","valley",2021,"lysbor",2
"4941",1,6,"girdled","valley",2021,"mitrep",10
"4942",1,6,"girdled","valley",2021,"osmcin",12
"4943",1,6,"girdled","valley",2021,"ztot.cover",33
"4944",1,7,"girdled","valley",2021,"mitrep",20
"4945",1,7,"girdled","valley",2021,"osmcin",10
"4946",1,7,"girdled","valley",2021,"ztot.cover",30
"4947",1,8,"girdled","valley",2021,"ztot.cover",0
"4948",1,9,"girdled","valley",2021,"epirep",2
"4949",1,9,"girdled","valley",2021,"mitrep",1
"4950",1,9,"girdled","valley",2021,"ztot.cover",3
"4951",1,10,"girdled","valley",2021,"ztot.cover",0
"4952",2,1,"logged","valley",2021,"monuni",0.5
"4953",2,1,"logged","valley",2021,"uvuses",1
"4954",2,1,"logged","valley",2021,"ztot.cover",1.5
"4955",2,2,"logged","valley",2021,"carpen",0.5
"4956",2,2,"logged","valley",2021,"mitrep",1
"4957",2,2,"logged","valley",2021,"rubhis",1
"4958",2,2,"logged","valley",2021,"vacang",1
"4959",2,2,"logged","valley",2021,"ztot.cover",3.5
"4960",2,3,"logged","valley",2021,"gootes",0.5
"4961",2,3,"logged","valley",2021,"ztot.cover",0.5
"4962",2,4,"logged","valley",2021,"ruball",0.5
"4963",2,4,"logged","valley",2021,"rubhis",6
"4964",2,4,"logged","valley",2021,"ztot.cover",6.5
"4965",2,5,"logged","valley",2021,"denpun",4
"4966",2,5,"logged","valley",2021,"ztot.cover",4
"4967",2,6,"logged","valley",2021,"denpun",15
"4968",2,6,"logged","valley",2021,"drysp",1
"4969",2,6,"logged","valley",2021,"lysbor",0.5
"4970",2,6,"logged","valley",2021,"ztot.cover",16.5
"4971",2,7,"logged","valley",2021,"denpun",1
"4972",2,7,"logged","valley",2021,"drysp",3
"4973",2,7,"logged","valley",2021,"ztot.cover",4
"4974",2,8,"logged","valley",2021,"drysp",4
"4975",2,8,"logged","valley",2021,"rubhis",0.5
"4976",2,8,"logged","valley",2021,"ztot.cover",4.5
"4977",2,9,"logged","valley",2021,"carpen",1
"4978",2,9,"logged","valley",2021,"rubhis",4
"4979",2,9,"logged","valley",2021,"ztot.cover",5
"4980",2,10,"logged","valley",2021,"carpen",1
"4981",2,10,"logged","valley",2021,"mitrep",0.5
"4982",2,10,"logged","valley",2021,"ztot.cover",1.5
"4983",3,1,"hemlock","valley",2021,"mitrep",0.5
"4984",3,1,"hemlock","valley",2021,"ztot.cover",0.5
"4985",3,2,"hemlock","valley",2021,"carsp",1
"4986",3,2,"hemlock","valley",2021,"drysp",0.5
"4987",3,2,"hemlock","valley",2021,"mitrep",15
"4988",3,2,"hemlock","valley",2021,"polacr",4
"4989",3,2,"hemlock","valley",2021,"ztot.cover",20.5
"4990",3,3,"hemlock","valley",2021,"ztot.cover",0
"4991",3,4,"hemlock","valley",2021,"drysp",0.5
"4992",3,4,"hemlock","valley",2021,"mitrep",1
"4993",3,4,"hemlock","valley",2021,"ztot.cover",1.5
"4994",3,5,"hemlock","valley",2021,"ztot.cover",0
"4995",3,6,"hemlock","valley",2021,"mitrep",30
"4996",3,6,"hemlock","valley",2021,"ztot.cover",30
"4997",3,7,"hemlock","valley",2021,"ztot.cover",0
"4998",3,8,"hemlock","valley",2021,"ztot.cover",0
"4999",3,9,"hemlock","valley",2021,"mitrep",0.5
"5000",3,9,"hemlock","valley",2021,"ztot.cover",0.5
"5001",3,10,"hemlock","valley",2021,"ztot.cover",0
"5002",4,1,"logged","ridge",2021,"ztot.cover",0
"5003",4,2,"logged","ridge",2021,"ztot.cover",0
"5004",4,3,"logged","ridge",2021,"drysp",1
"5005",4,3,"logged","ridge",2021,"rubhis",1
"5006",4,3,"logged","ridge",2021,"ztot.cover",2
"5007",4,4,"logged","ridge",2021,"lysbor",1
"5008",4,4,"logged","ridge",2021,"rubhis",2
"5009",4,4,"logged","ridge",2021,"vaccor",0.5
"5010",4,4,"logged","ridge",2021,"ztot.cover",3.5
"5011",4,5,"logged","ridge",2021,"lysbor",0.5
"5012",4,5,"logged","ridge",2021,"ruball",0.5
"5013",4,5,"logged","ridge",2021,"ztot.cover",1
"5014",4,6,"logged","ridge",2021,"drysp",3
"5015",4,6,"logged","ridge",2021,"rubhis",0.5
"5016",4,6,"logged","ridge",2021,"ztot.cover",3.5
"5017",4,7,"logged","ridge",2021,"carpen",1
"5018",4,7,"logged","ridge",2021,"gaupro",1
"5019",4,7,"logged","ridge",2021,"gootes",0.5
"5020",4,7,"logged","ridge",2021,"ztot.cover",2.5
"5021",4,8,"logged","ridge",2021,"vacang",2
"5022",4,8,"logged","ridge",2021,"ztot.cover",2
"5023",4,9,"logged","ridge",2021,"cypacu",2
"5024",4,9,"logged","ridge",2021,"gootes",0.5
"5025",4,9,"logged","ridge",2021,"ztot.cover",2.5
"5026",4,10,"logged","ridge",2021,"gootes",0.5
"5027",4,10,"logged","ridge",2021,"ztot.cover",0.5
"5028",5,1,"girdled","ridge",2021,"denpun",4
"5029",5,1,"girdled","ridge",2021,"ruball",1
"5030",5,1,"girdled","ridge",2021,"rubhis",0.5
"5031",5,1,"girdled","ridge",2021,"ztot.cover",5.5
"5032",5,2,"girdled","ridge",2021,"mitrep",0.5
"5033",5,2,"girdled","ridge",2021,"ztot.cover",0.5
"5034",5,3,"girdled","ridge",2021,"vaccor",2
"5035",5,3,"girdled","ridge",2021,"ztot.cover",2
"5036",5,4,"girdled","ridge",2021,"maican",0.5
"5037",5,4,"girdled","ridge",2021,"mitrep",0.5
"5038",5,4,"girdled","ridge",2021,"ruball",1
"5039",5,4,"girdled","ridge",2021,"ztot.cover",2
"5040",5,5,"girdled","ridge",2021,"denpun",3
"5041",5,5,"girdled","ridge",2021,"rubhis",3
"5042",5,5,"girdled","ridge",2021,"ztot.cover",6
"5043",5,6,"girdled","ridge",2021,"denpun",10
"5044",5,6,"girdled","ridge",2021,"drysp",6
"5045",5,6,"girdled","ridge",2021,"ilever",0.5
"5046",5,6,"girdled","ridge",2021,"lysbor",0.5
"5047",5,6,"girdled","ridge",2021,"mitrep",6
"5048",5,6,"girdled","ridge",2021,"ztot.cover",23
"5049",5,7,"girdled","ridge",2021,"aranud",1
"5050",5,7,"girdled","ridge",2021,"denpun",8
"5051",5,7,"girdled","ridge",2021,"drysp",3
"5052",5,7,"girdled","ridge",2021,"mitrep",2
"5053",5,7,"girdled","ridge",2021,"vibace",2
"5054",5,7,"girdled","ridge",2021,"ztot.cover",16
"5055",5,8,"girdled","ridge",2021,"mitrep",1
"5056",5,8,"girdled","ridge",2021,"ztot.cover",1
"5057",5,9,"girdled","ridge",2021,"mitrep",3
"5058",5,9,"girdled","ridge",2021,"ztot.cover",3
"5059",5,10,"girdled","ridge",2021,"ztot.cover",0
"5060",6,1,"hemlock","ridge",2021,"aranud",1
"5061",6,1,"hemlock","ridge",2021,"denobs",0.5
"5062",6,1,"hemlock","ridge",2021,"lysbor",2
"5063",6,1,"hemlock","ridge",2021,"mitrep",0.5
"5064",6,1,"hemlock","ridge",2021,"monuni",0.5
"5065",6,1,"hemlock","ridge",2021,"ztot.cover",4.5
"5066",6,2,"hemlock","ridge",2021,"lysbor",1
"5067",6,2,"hemlock","ridge",2021,"mitrep",70
"5068",6,2,"hemlock","ridge",2021,"ztot.cover",71
"5069",6,3,"hemlock","ridge",2021,"drysp",2
"5070",6,3,"hemlock","ridge",2021,"lysbor",1
"5071",6,3,"hemlock","ridge",2021,"mitrep",0.5
"5072",6,3,"hemlock","ridge",2021,"ztot.cover",3.5
"5073",6,4,"hemlock","ridge",2021,"drysp",0.5
"5074",6,4,"hemlock","ridge",2021,"gootes",0.5
"5075",6,4,"hemlock","ridge",2021,"ztot.cover",1
"5076",6,5,"hemlock","ridge",2021,"ztot.cover",0
"5077",6,6,"hemlock","ridge",2021,"drysp",1
"5078",6,6,"hemlock","ridge",2021,"ztot.cover",1
"5079",6,7,"hemlock","ridge",2021,"drysp",3
"5080",6,7,"hemlock","ridge",2021,"gootes",0.5
"5081",6,7,"hemlock","ridge",2021,"hupluc",1
"5082",6,7,"hemlock","ridge",2021,"ztot.cover",4.5
"5083",6,8,"hemlock","ridge",2021,"lysbor",2
"5084",6,8,"hemlock","ridge",2021,"ztot.cover",2
"5085",6,9,"hemlock","ridge",2021,"lysbor",1
"5086",6,9,"hemlock","ridge",2021,"mitrep",80
"5087",6,9,"hemlock","ridge",2021,"parnov",14
"5088",6,9,"hemlock","ridge",2021,"ztot.cover",95
"5089",6,10,"hemlock","ridge",2021,"mitrep",10
"5090",6,10,"hemlock","ridge",2021,"ztot.cover",10
"5091",7,1,"hardwood","ridge",2021,"aranud",4
"5092",7,1,"hardwood","ridge",2021,"denobs",1
"5093",7,1,"hardwood","ridge",2021,"denpun",14
"5094",7,1,"hardwood","ridge",2021,"lysbor",1
"5095",7,1,"hardwood","ridge",2021,"maican",2
"5096",7,1,"hardwood","ridge",2021,"mitrep",15
"5097",7,1,"hardwood","ridge",2021,"rubhis",1
"5098",7,1,"hardwood","ridge",2021,"ztot.cover",38
"5099",7,2,"hardwood","ridge",2021,"aranud",4
"5100",7,2,"hardwood","ridge",2021,"denobs",0.5
"5101",7,2,"hardwood","ridge",2021,"denpun",12
"5102",7,2,"hardwood","ridge",2021,"lysbor",1
"5103",7,2,"hardwood","ridge",2021,"maican",3
"5104",7,2,"hardwood","ridge",2021,"mitrep",15
"5105",7,2,"hardwood","ridge",2021,"ztot.cover",35.5
"5106",7,3,"hardwood","ridge",2021,"aranud",12
"5107",7,3,"hardwood","ridge",2021,"carpen",1
"5108",7,3,"hardwood","ridge",2021,"denpun",6
"5109",7,3,"hardwood","ridge",2021,"lysbor",1
"5110",7,3,"hardwood","ridge",2021,"maican",10
"5111",7,3,"hardwood","ridge",2021,"mitrep",12
"5112",7,3,"hardwood","ridge",2021,"ztot.cover",42
"5113",7,4,"hardwood","ridge",2021,"aranud",14
"5114",7,4,"hardwood","ridge",2021,"carpen",2
"5115",7,4,"hardwood","ridge",2021,"denpun",6
"5116",7,4,"hardwood","ridge",2021,"lysbor",1
"5117",7,4,"hardwood","ridge",2021,"maican",6
"5118",7,4,"hardwood","ridge",2021,"mitrep",10
"5119",7,4,"hardwood","ridge",2021,"monuni",0.5
"5120",7,4,"hardwood","ridge",2021,"ztot.cover",39.5
